,rootname,opt_elem,cenwave,segment,fppos,life_adj,proposid,targname,date-obs,exptime,file_path
1098,ldqj01mmq,G130M,1222,FUVA,3,4,15384,WD0308-565,2017-12-27,254.016,/grp/hst/cos2/cosmo/15384/ldqj01mmq_x1d.fits.gz
1099,ldqj01mmq,G130M,1222,FUVB,3,4,15384,WD0308-565,2017-12-27,254.016,/grp/hst/cos2/cosmo/15384/ldqj01mmq_x1d.fits.gz
1100,ldqj01n2q,G160M,1577,FUVB,3,4,15384,WD0308-565,2017-12-27,342.016,/grp/hst/cos2/cosmo/15384/ldqj01n2q_x1d.fits.gz
1101,ldqj01n0q,G130M,1055,FUVA,3,2,15384,WD0308-565,2017-12-27,363.04,/grp/hst/cos2/cosmo/15384/ldqj01n0q_x1d.fits.gz
1102,ldqj03hyq,G130M,1291,FUVA,3,4,15384,WD0308-565,2018-02-20,309.024,/grp/hst/cos2/cosmo/15384/ldqj03hyq_x1d.fits.gz
1103,ldqj03hyq,G130M,1291,FUVB,3,4,15384,WD0308-565,2018-02-20,309.024,/grp/hst/cos2/cosmo/15384/ldqj03hyq_x1d.fits.gz
1104,ldqj03ieq,G140L,1105,FUVA,3,4,15384,WD0308-565,2018-02-20,375.00800000000004,/grp/hst/cos2/cosmo/15384/ldqj03ieq_x1d.fits.gz
1105,ldqj03iaq,G160M,1623,FUVB,3,4,15384,WD0308-565,2018-02-20,416.032,/grp/hst/cos2/cosmo/15384/ldqj03iaq_x1d.fits.gz
1106,ldqj03icq,G140L,1280,FUVA,3,4,15384,WD0308-565,2018-02-20,376.032,/grp/hst/cos2/cosmo/15384/ldqj03icq_x1d.fits.gz
1107,ldqj03i2q,G130M,1055,FUVA,3,2,15384,WD0308-565,2018-02-20,363.008,/grp/hst/cos2/cosmo/15384/ldqj03i2q_x1d.fits.gz
1108,ldqj03gxq,G130M,1222,FUVA,3,4,15384,WD0308-565,2018-02-20,254.016,/grp/hst/cos2/cosmo/15384/ldqj03gxq_x1d.fits.gz
1109,ldqj03icq,G140L,1280,FUVB,3,4,15384,WD0308-565,2018-02-20,376.032,/grp/hst/cos2/cosmo/15384/ldqj03icq_x1d.fits.gz
1110,ldqj03igq,G130M,1327,FUVA,3,4,15384,WD0308-565,2018-02-20,326.016,/grp/hst/cos2/cosmo/15384/ldqj03igq_x1d.fits.gz
1111,ldqj03gxq,G130M,1222,FUVB,3,4,15384,WD0308-565,2018-02-20,254.016,/grp/hst/cos2/cosmo/15384/ldqj03gxq_x1d.fits.gz
1112,ldqj03i8q,G160M,1577,FUVB,3,4,15384,WD0308-565,2018-02-20,342.016,/grp/hst/cos2/cosmo/15384/ldqj03i8q_x1d.fits.gz
1113,ldqj03i2q,G130M,1055,FUVB,3,2,15384,WD0308-565,2018-02-20,363.008,/grp/hst/cos2/cosmo/15384/ldqj03i2q_x1d.fits.gz
1114,ldqj04jaq,G160M,1577,FUVA,3,4,15384,GD71,2018-02-20,104.032,/grp/hst/cos2/cosmo/15384/ldqj04jaq_x1d.fits.gz
1115,ldqj04jcq,G160M,1623,FUVA,3,4,15384,GD71,2018-02-20,155.04,/grp/hst/cos2/cosmo/15384/ldqj04jcq_x1d.fits.gz
1116,ldqj04j6q,G130M,1096,FUVB,3,2,15384,GD71,2018-02-20,737.184,/grp/hst/cos2/cosmo/15384/ldqj04j6q_x1d.fits.gz
1117,ldqj06i8q,G130M,1096,FUVB,3,2,15384,GD71,2018-04-10,737.216,/grp/hst/cos2/cosmo/15384/ldqj06i8q_x1d.fits.gz
1118,ldqj06idq,G160M,1577,FUVA,3,4,15384,GD71,2018-04-10,104.032,/grp/hst/cos2/cosmo/15384/ldqj06idq_x1d.fits.gz
1119,ldqj06ifq,G160M,1623,FUVA,3,4,15384,GD71,2018-04-10,155.04,/grp/hst/cos2/cosmo/15384/ldqj06ifq_x1d.fits.gz
1120,ldqj55xkq,G130M,1291,FUVB,3,4,15384,WD0308-565,2018-05-11,308.992,/grp/hst/cos2/cosmo/15384/ldqj55xkq_x1d.fits.gz
1121,ldqj55xqq,G160M,1623,FUVB,3,4,15384,WD0308-565,2018-05-11,416.0,/grp/hst/cos2/cosmo/15384/ldqj55xqq_x1d.fits.gz
1122,ldqj55xkq,G130M,1291,FUVA,3,4,15384,WD0308-565,2018-05-11,308.992,/grp/hst/cos2/cosmo/15384/ldqj55xkq_x1d.fits.gz
1123,ldqj55xiq,G130M,1222,FUVA,3,4,15384,WD0308-565,2018-05-11,254.016,/grp/hst/cos2/cosmo/15384/ldqj55xiq_x1d.fits.gz
1124,ldqj55xoq,G160M,1577,FUVB,3,4,15384,WD0308-565,2018-05-11,342.016,/grp/hst/cos2/cosmo/15384/ldqj55xoq_x1d.fits.gz
1125,ldqj55xiq,G130M,1222,FUVB,3,4,15384,WD0308-565,2018-05-11,254.016,/grp/hst/cos2/cosmo/15384/ldqj55xiq_x1d.fits.gz
1126,ldqj55xuq,G140L,1105,FUVA,3,4,15384,WD0308-565,2018-05-11,375.04,/grp/hst/cos2/cosmo/15384/ldqj55xuq_x1d.fits.gz
1127,ldqj55xmq,G130M,1055,FUVA,3,2,15384,WD0308-565,2018-05-11,363.008,/grp/hst/cos2/cosmo/15384/ldqj55xmq_x1d.fits.gz
1128,ldqj55xsq,G140L,1280,FUVA,3,4,15384,WD0308-565,2018-05-11,376.032,/grp/hst/cos2/cosmo/15384/ldqj55xsq_x1d.fits.gz
1129,ldqj55xwq,G130M,1327,FUVA,3,4,15384,WD0308-565,2018-05-11,326.016,/grp/hst/cos2/cosmo/15384/ldqj55xwq_x1d.fits.gz
1130,ldqj55xsq,G140L,1280,FUVB,3,4,15384,WD0308-565,2018-05-11,376.032,/grp/hst/cos2/cosmo/15384/ldqj55xsq_x1d.fits.gz
1131,ldqj55xmq,G130M,1055,FUVB,3,2,15384,WD0308-565,2018-05-11,363.008,/grp/hst/cos2/cosmo/15384/ldqj55xmq_x1d.fits.gz
1132,ldqj07y3q,G140L,1280,FUVB,3,4,15384,WD0308-565,2018-06-07,376.0,/grp/hst/cos2/cosmo/15384/ldqj07y3q_x1d.fits.gz
1133,ldqj07y3q,G140L,1280,FUVA,3,4,15384,WD0308-565,2018-06-07,376.0,/grp/hst/cos2/cosmo/15384/ldqj07y3q_x1d.fits.gz
1134,ldqj07xvq,G130M,1291,FUVA,3,4,15384,WD0308-565,2018-06-07,309.024,/grp/hst/cos2/cosmo/15384/ldqj07xvq_x1d.fits.gz
1135,ldqj07xvq,G130M,1291,FUVB,3,4,15384,WD0308-565,2018-06-07,309.024,/grp/hst/cos2/cosmo/15384/ldqj07xvq_x1d.fits.gz
1136,ldqj07y1q,G160M,1623,FUVB,3,4,15384,WD0308-565,2018-06-07,416.0,/grp/hst/cos2/cosmo/15384/ldqj07y1q_x1d.fits.gz
1137,ldqj07xtq,G130M,1222,FUVB,3,4,15384,WD0308-565,2018-06-07,254.016,/grp/hst/cos2/cosmo/15384/ldqj07xtq_x1d.fits.gz
1138,ldqj07xxq,G130M,1055,FUVB,3,2,15384,WD0308-565,2018-06-07,363.008,/grp/hst/cos2/cosmo/15384/ldqj07xxq_x1d.fits.gz
1139,ldqj07xtq,G130M,1222,FUVA,3,4,15384,WD0308-565,2018-06-07,254.016,/grp/hst/cos2/cosmo/15384/ldqj07xtq_x1d.fits.gz
1140,ldqj07y5q,G140L,1105,FUVA,3,4,15384,WD0308-565,2018-06-07,375.008,/grp/hst/cos2/cosmo/15384/ldqj07y5q_x1d.fits.gz
1141,ldqj07y7q,G130M,1327,FUVA,3,4,15384,WD0308-565,2018-06-07,326.016,/grp/hst/cos2/cosmo/15384/ldqj07y7q_x1d.fits.gz
1142,ldqj07xzq,G160M,1577,FUVB,3,4,15384,WD0308-565,2018-06-07,342.016,/grp/hst/cos2/cosmo/15384/ldqj07xzq_x1d.fits.gz
1143,ldqj07xxq,G130M,1055,FUVA,3,2,15384,WD0308-565,2018-06-07,363.008,/grp/hst/cos2/cosmo/15384/ldqj07xxq_x1d.fits.gz
1144,ldqj09g0q,G160M,1577,FUVA,3,4,15384,GD71,2018-08-14,104.032,/grp/hst/cos2/cosmo/15384/ldqj09g0q_x1d.fits.gz
1145,ldqj09g2q,G160M,1623,FUVA,3,4,15384,GD71,2018-08-14,155.00799999999998,/grp/hst/cos2/cosmo/15384/ldqj09g2q_x1d.fits.gz
1146,ldqj09frq,G130M,1096,FUVB,3,2,15384,GD71,2018-08-14,737.184,/grp/hst/cos2/cosmo/15384/ldqj09frq_x1d.fits.gz
1147,ldqj10deq,G130M,1222,FUVB,3,4,15384,WD0308-565,2018-10-30,254.048,/grp/hst/cos2/cosmo/15384/ldqj10deq_x1d.fits.gz
1148,ldqj10dgq,G130M,1291,FUVA,3,4,15384,WD0308-565,2018-10-30,309.024,/grp/hst/cos2/cosmo/15384/ldqj10dgq_x1d.fits.gz
1149,ldqj10dgq,G130M,1291,FUVB,3,4,15384,WD0308-565,2018-10-30,309.024,/grp/hst/cos2/cosmo/15384/ldqj10dgq_x1d.fits.gz
1150,ldqj10deq,G130M,1222,FUVA,3,4,15384,WD0308-565,2018-10-30,254.048,/grp/hst/cos2/cosmo/15384/ldqj10deq_x1d.fits.gz
1151,ldqj10diq,G130M,1055,FUVA,3,2,15384,WD0308-565,2018-10-30,363.008,/grp/hst/cos2/cosmo/15384/ldqj10diq_x1d.fits.gz
1152,ldqj10dqq,G140L,1105,FUVA,3,4,15384,WD0308-565,2018-10-30,375.008,/grp/hst/cos2/cosmo/15384/ldqj10dqq_x1d.fits.gz
1153,ldqj10dmq,G160M,1623,FUVB,3,4,15384,WD0308-565,2018-10-30,416.032,/grp/hst/cos2/cosmo/15384/ldqj10dmq_x1d.fits.gz
1154,ldqj10dkq,G160M,1577,FUVB,3,4,15384,WD0308-565,2018-10-30,342.016,/grp/hst/cos2/cosmo/15384/ldqj10dkq_x1d.fits.gz
1155,ldqj10dsq,G130M,1327,FUVA,3,4,15384,WD0308-565,2018-10-30,326.016,/grp/hst/cos2/cosmo/15384/ldqj10dsq_x1d.fits.gz
1156,ldqj10doq,G140L,1280,FUVA,3,4,15384,WD0308-565,2018-10-30,376.032,/grp/hst/cos2/cosmo/15384/ldqj10doq_x1d.fits.gz
1157,ldqj10doq,G140L,1280,FUVB,3,4,15384,WD0308-565,2018-10-30,376.032,/grp/hst/cos2/cosmo/15384/ldqj10doq_x1d.fits.gz
1158,ldqj10diq,G130M,1055,FUVB,3,2,15384,WD0308-565,2018-10-30,363.008,/grp/hst/cos2/cosmo/15384/ldqj10diq_x1d.fits.gz
1159,ldqj11e7q,G160M,1623,FUVA,3,4,15384,GD71,2018-11-10,155.008,/grp/hst/cos2/cosmo/15384/ldqj11e7q_x1d.fits.gz
1160,ldqj11e1q,G130M,1096,FUVB,3,2,15384,GD71,2018-11-10,737.184,/grp/hst/cos2/cosmo/15384/ldqj11e1q_x1d.fits.gz
1161,ldqj11e5q,G160M,1577,FUVA,3,4,15384,GD71,2018-11-10,104.0,/grp/hst/cos2/cosmo/15384/ldqj11e5q_x1d.fits.gz
1162,ldv002muq,G130M,1096,FUVB,3,2,15535,GD71,2018-12-26,836.192,/grp/hst/cos2/cosmo/15535/ldv002muq_x1d.fits.gz
1163,ldv002mwq,G160M,1577,FUVA,3,4,15535,GD71,2018-12-26,203.008,/grp/hst/cos2/cosmo/15535/ldv002mwq_x1d.fits.gz
1164,ldv002myq,G160M,1623,FUVA,3,4,15535,GD71,2018-12-26,254.016,/grp/hst/cos2/cosmo/15535/ldv002myq_x1d.fits.gz
1165,ldv001ixq,G130M,1291,FUVB,3,4,15535,WD0308-565,2018-12-28,309.024,/grp/hst/cos2/cosmo/15535/ldv001ixq_x1d.fits.gz
1166,ldv001ixq,G130M,1291,FUVA,3,4,15535,WD0308-565,2018-12-28,309.024,/grp/hst/cos2/cosmo/15535/ldv001ixq_x1d.fits.gz
1167,ldv001ivq,G130M,1222,FUVA,3,4,15535,WD0308-565,2018-12-28,254.016,/grp/hst/cos2/cosmo/15535/ldv001ivq_x1d.fits.gz
1168,ldv001ivq,G130M,1222,FUVB,3,4,15535,WD0308-565,2018-12-28,254.016,/grp/hst/cos2/cosmo/15535/ldv001ivq_x1d.fits.gz
1169,ldv001izq,G130M,1055,FUVA,3,2,15535,WD0308-565,2018-12-28,363.008,/grp/hst/cos2/cosmo/15535/ldv001izq_x1d.fits.gz
1170,ldv001izq,G130M,1055,FUVB,3,2,15535,WD0308-565,2018-12-28,363.008,/grp/hst/cos2/cosmo/15535/ldv001izq_x1d.fits.gz
1171,ldv001jiq,G140L,1280,FUVA,3,4,15535,WD0308-565,2018-12-29,378.016,/grp/hst/cos2/cosmo/15535/ldv001jiq_x1d.fits.gz
1172,ldv001jdq,G160M,1623,FUVB,3,4,15535,WD0308-565,2018-12-29,418.016,/grp/hst/cos2/cosmo/15535/ldv001jdq_x1d.fits.gz
1173,ldv001kaq,G130M,1327,FUVA,3,4,15535,WD0308-565,2018-12-29,328.0,/grp/hst/cos2/cosmo/15535/ldv001kaq_x1d.fits.gz
1174,ldv001jiq,G140L,1280,FUVB,3,4,15535,WD0308-565,2018-12-29,378.016,/grp/hst/cos2/cosmo/15535/ldv001jiq_x1d.fits.gz
1175,ldv001jlq,G140L,1105,FUVA,3,4,15535,WD0308-565,2018-12-29,376.992,/grp/hst/cos2/cosmo/15535/ldv001jlq_x1d.fits.gz
1176,ldv001j9q,G160M,1577,FUVB,3,4,15535,WD0308-565,2018-12-29,342.016,/grp/hst/cos2/cosmo/15535/ldv001j9q_x1d.fits.gz
1177,ldv004uaq,G160M,1623,FUVA,3,4,15535,GD71,2019-02-22,172.032,/grp/hst/cos2/cosmo/15535/ldv004uaq_x1d.fits.gz
1178,ldv004u8q,G160M,1577,FUVA,3,4,15535,GD71,2019-02-22,132.032,/grp/hst/cos2/cosmo/15535/ldv004u8q_x1d.fits.gz
1179,ldv004u1q,G130M,1096,FUVB,3,2,15535,GD71,2019-02-22,744.192,/grp/hst/cos2/cosmo/15535/ldv004u1q_x1d.fits.gz
1180,ldv004u6q,G160M,1533,FUVA,3,4,15535,GD71,2019-02-22,103.008,/grp/hst/cos2/cosmo/15535/ldv004u6q_x1d.fits.gz
1181,ldv053myq,G140L,1280,FUVA,3,4,15535,WD0308-565,2019-03-20,328.0,/grp/hst/cos2/cosmo/15535/ldv053myq_x1d.fits.gz
1182,ldv053myq,G140L,1280,FUVB,3,4,15535,WD0308-565,2019-03-20,328.0,/grp/hst/cos2/cosmo/15535/ldv053myq_x1d.fits.gz
1183,ldv053n8q,G140L,1105,FUVA,3,4,15535,WD0308-565,2019-03-20,327.04,/grp/hst/cos2/cosmo/15535/ldv053n8q_x1d.fits.gz
1184,ldv053n0q,G160M,1533,FUVB,3,4,15535,WD0308-565,2019-03-20,222.016,/grp/hst/cos2/cosmo/15535/ldv053n0q_x1d.fits.gz
1185,ldv053mwq,G130M,1291,FUVB,3,4,15535,WD0308-565,2019-03-20,233.024,/grp/hst/cos2/cosmo/15535/ldv053mwq_x1d.fits.gz
1186,ldv053n4q,G160M,1623,FUVB,3,4,15535,WD0308-565,2019-03-20,368.992,/grp/hst/cos2/cosmo/15535/ldv053n4q_x1d.fits.gz
1187,ldv053mqq,G130M,1055,FUVA,3,2,15535,WD0308-565,2019-03-20,363.008,/grp/hst/cos2/cosmo/15535/ldv053mqq_x1d.fits.gz
1188,ldv053mqq,G130M,1055,FUVB,3,2,15535,WD0308-565,2019-03-20,363.008,/grp/hst/cos2/cosmo/15535/ldv053mqq_x1d.fits.gz
1189,ldv053n2q,G160M,1577,FUVB,3,4,15535,WD0308-565,2019-03-20,273.024,/grp/hst/cos2/cosmo/15535/ldv053n2q_x1d.fits.gz
1190,ldv053naq,G130M,1327,FUVA,3,4,15535,WD0308-565,2019-03-20,278.016,/grp/hst/cos2/cosmo/15535/ldv053naq_x1d.fits.gz
1191,ldv053mwq,G130M,1291,FUVA,3,4,15535,WD0308-565,2019-03-20,233.024,/grp/hst/cos2/cosmo/15535/ldv053mwq_x1d.fits.gz
1192,ldv053msq,G130M,1222,FUVA,3,4,15535,WD0308-565,2019-03-20,254.048,/grp/hst/cos2/cosmo/15535/ldv053msq_x1d.fits.gz
1193,ldv053n6q,G140L,800,FUVA,3,4,15535,WD0308-565,2019-03-20,363.04,/grp/hst/cos2/cosmo/15535/ldv053n6q_x1d.fits.gz
1194,ldv053msq,G130M,1222,FUVB,3,4,15535,WD0308-565,2019-03-20,254.048,/grp/hst/cos2/cosmo/15535/ldv053msq_x1d.fits.gz
1195,ldv005g2q,G130M,1291,FUVB,3,4,15535,WD0308-565,2019-04-16,233.024,/grp/hst/cos2/cosmo/15535/ldv005g2q_x1d.fits.gz
1196,ldv005f9q,G130M,1222,FUVB,3,4,15535,WD0308-565,2019-04-16,254.048,/grp/hst/cos2/cosmo/15535/ldv005f9q_x1d.fits.gz
1197,ldv005ghq,G140L,1105,FUVA,3,4,15535,WD0308-565,2019-04-16,327.00800000000004,/grp/hst/cos2/cosmo/15535/ldv005ghq_x1d.fits.gz
1198,ldv005g8q,G160M,1533,FUVB,3,4,15535,WD0308-565,2019-04-16,222.016,/grp/hst/cos2/cosmo/15535/ldv005g8q_x1d.fits.gz
1199,ldv005g4q,G140L,1280,FUVA,3,4,15535,WD0308-565,2019-04-16,328.0,/grp/hst/cos2/cosmo/15535/ldv005g4q_x1d.fits.gz
1200,ldv005gbq,G160M,1577,FUVB,3,4,15535,WD0308-565,2019-04-16,273.024,/grp/hst/cos2/cosmo/15535/ldv005gbq_x1d.fits.gz
1201,ldv005gjq,G130M,1327,FUVA,3,4,15535,WD0308-565,2019-04-16,278.016,/grp/hst/cos2/cosmo/15535/ldv005gjq_x1d.fits.gz
1202,ldv005f9q,G130M,1222,FUVA,3,4,15535,WD0308-565,2019-04-16,254.048,/grp/hst/cos2/cosmo/15535/ldv005f9q_x1d.fits.gz
1203,ldv005f6q,G130M,1055,FUVB,3,2,15535,WD0308-565,2019-04-16,363.008,/grp/hst/cos2/cosmo/15535/ldv005f6q_x1d.fits.gz
1204,ldv005g4q,G140L,1280,FUVB,3,4,15535,WD0308-565,2019-04-16,328.0,/grp/hst/cos2/cosmo/15535/ldv005g4q_x1d.fits.gz
1205,ldv005f6q,G130M,1055,FUVA,3,2,15535,WD0308-565,2019-04-16,363.008,/grp/hst/cos2/cosmo/15535/ldv005f6q_x1d.fits.gz
1206,ldv005gfq,G140L,800,FUVA,3,4,15535,WD0308-565,2019-04-16,363.008,/grp/hst/cos2/cosmo/15535/ldv005gfq_x1d.fits.gz
1207,ldv005gdq,G160M,1623,FUVB,3,4,15535,WD0308-565,2019-04-16,368.992,/grp/hst/cos2/cosmo/15535/ldv005gdq_x1d.fits.gz
1208,ldv005g2q,G130M,1291,FUVA,3,4,15535,WD0308-565,2019-04-16,233.024,/grp/hst/cos2/cosmo/15535/ldv005g2q_x1d.fits.gz
1209,ldv057yoq,G130M,1055,FUVB,3,2,15535,WD0308-565,2019-06-28,363.008,/grp/hst/cos2/cosmo/15535/ldv057yoq_x1d.fits.gz
1210,ldv057yuq,G140L,1280,FUVB,3,4,15535,WD0308-565,2019-06-28,328.032,/grp/hst/cos2/cosmo/15535/ldv057yuq_x1d.fits.gz
1211,ldv057yqq,G130M,1222,FUVB,3,4,15535,WD0308-565,2019-06-28,254.048,/grp/hst/cos2/cosmo/15535/ldv057yqq_x1d.fits.gz
1212,ldv057yoq,G130M,1055,FUVA,3,2,15535,WD0308-565,2019-06-28,363.008,/grp/hst/cos2/cosmo/15535/ldv057yoq_x1d.fits.gz
1213,ldv057yqq,G130M,1222,FUVA,3,4,15535,WD0308-565,2019-06-28,254.048,/grp/hst/cos2/cosmo/15535/ldv057yqq_x1d.fits.gz
1214,ldv057ysq,G130M,1291,FUVB,3,4,15535,WD0308-565,2019-06-28,233.024,/grp/hst/cos2/cosmo/15535/ldv057ysq_x1d.fits.gz
1215,ldv057ysq,G130M,1291,FUVA,3,4,15535,WD0308-565,2019-06-28,233.024,/grp/hst/cos2/cosmo/15535/ldv057ysq_x1d.fits.gz
1216,ldv057yuq,G140L,1280,FUVA,3,4,15535,WD0308-565,2019-06-28,328.032,/grp/hst/cos2/cosmo/15535/ldv057yuq_x1d.fits.gz
1217,ldv057z7q,G160M,1577,FUVB,3,4,15535,WD0308-565,2019-06-29,272.992,/grp/hst/cos2/cosmo/15535/ldv057z7q_x1d.fits.gz
1218,ldv057a9q,G130M,1327,FUVA,3,4,15535,WD0308-565,2019-06-29,278.016,/grp/hst/cos2/cosmo/15535/ldv057a9q_x1d.fits.gz
1219,ldv057z9q,G160M,1623,FUVB,3,4,15535,WD0308-565,2019-06-29,368.992,/grp/hst/cos2/cosmo/15535/ldv057z9q_x1d.fits.gz
1220,ldv057zcq,G140L,800,FUVA,3,4,15535,WD0308-565,2019-06-29,363.04,/grp/hst/cos2/cosmo/15535/ldv057zcq_x1d.fits.gz
1221,ldv057a7q,G140L,1105,FUVA,3,4,15535,WD0308-565,2019-06-29,327.008,/grp/hst/cos2/cosmo/15535/ldv057a7q_x1d.fits.gz
1222,ldv057z1q,G160M,1533,FUVB,3,4,15535,WD0308-565,2019-06-29,222.016,/grp/hst/cos2/cosmo/15535/ldv057z1q_x1d.fits.gz
1223,ldv058c4q,G140L,1105,FUVA,3,4,15535,WD0308-565,2019-08-19,327.04,/grp/hst/cos2/cosmo/15535/ldv058c4q_x1d.fits.gz
1224,ldv058bmq,G160M,1577,FUVB,3,4,15535,WD0308-565,2019-08-19,273.024,/grp/hst/cos2/cosmo/15535/ldv058bmq_x1d.fits.gz
1225,ldv058btq,G140L,800,FUVA,3,4,15535,WD0308-565,2019-08-19,363.008,/grp/hst/cos2/cosmo/15535/ldv058btq_x1d.fits.gz
1226,ldv058azq,G130M,1222,FUVA,3,4,15535,WD0308-565,2019-08-19,254.016,/grp/hst/cos2/cosmo/15535/ldv058azq_x1d.fits.gz
1227,ldv058b4q,G140L,1280,FUVA,3,4,15535,WD0308-565,2019-08-19,328.0,/grp/hst/cos2/cosmo/15535/ldv058b4q_x1d.fits.gz
1228,ldv058bkq,G160M,1533,FUVB,3,4,15535,WD0308-565,2019-08-19,222.016,/grp/hst/cos2/cosmo/15535/ldv058bkq_x1d.fits.gz
1229,ldv058b2q,G130M,1291,FUVB,3,4,15535,WD0308-565,2019-08-19,233.024,/grp/hst/cos2/cosmo/15535/ldv058b2q_x1d.fits.gz
1230,ldv058b2q,G130M,1291,FUVA,3,4,15535,WD0308-565,2019-08-19,233.024,/grp/hst/cos2/cosmo/15535/ldv058b2q_x1d.fits.gz
1231,ldv058axq,G130M,1055,FUVA,3,2,15535,WD0308-565,2019-08-19,363.008,/grp/hst/cos2/cosmo/15535/ldv058axq_x1d.fits.gz
1232,ldv058cbq,G130M,1327,FUVA,3,4,15535,WD0308-565,2019-08-19,278.016,/grp/hst/cos2/cosmo/15535/ldv058cbq_x1d.fits.gz
1233,ldv058b4q,G140L,1280,FUVB,3,4,15535,WD0308-565,2019-08-19,328.0,/grp/hst/cos2/cosmo/15535/ldv058b4q_x1d.fits.gz
1234,ldv058boq,G160M,1623,FUVB,3,4,15535,WD0308-565,2019-08-19,368.992,/grp/hst/cos2/cosmo/15535/ldv058boq_x1d.fits.gz
1235,ldv058axq,G130M,1055,FUVB,3,2,15535,WD0308-565,2019-08-19,363.008,/grp/hst/cos2/cosmo/15535/ldv058axq_x1d.fits.gz
1236,ldv058azq,G130M,1222,FUVB,3,4,15535,WD0308-565,2019-08-19,254.016,/grp/hst/cos2/cosmo/15535/ldv058azq_x1d.fits.gz
1237,ldv009azq,G160M,1577,FUVA,3,4,15535,GD71,2019-08-24,132.0,/grp/hst/cos2/cosmo/15535/ldv009azq_x1d.fits.gz
1238,ldv009b1q,G160M,1623,FUVA,3,4,15535,GD71,2019-08-24,172.032,/grp/hst/cos2/cosmo/15535/ldv009b1q_x1d.fits.gz
1239,ldv009atq,G130M,1096,FUVB,3,2,15535,GD71,2019-08-24,744.192,/grp/hst/cos2/cosmo/15535/ldv009atq_x1d.fits.gz
1240,ldv009axq,G160M,1533,FUVA,3,4,15535,GD71,2019-08-24,103.008,/grp/hst/cos2/cosmo/15535/ldv009axq_x1d.fits.gz
1241,ldv011keq,G160M,1577,FUVA,3,4,15535,GD71,2019-10-16,132.032,/grp/hst/cos2/cosmo/15535/ldv011keq_x1d.fits.gz
1242,ldv011khq,G160M,1623,FUVA,3,4,15535,GD71,2019-10-16,172.0,/grp/hst/cos2/cosmo/15535/ldv011khq_x1d.fits.gz
1243,ldv011j5q,G130M,1096,FUVB,3,2,15535,GD71,2019-10-16,744.192,/grp/hst/cos2/cosmo/15535/ldv011j5q_x1d.fits.gz
1244,ldv011jtq,G160M,1533,FUVA,3,4,15535,GD71,2019-10-16,103.04,/grp/hst/cos2/cosmo/15535/ldv011jtq_x1d.fits.gz
1245,ldv060dlq,G160M,1577,FUVB,3,4,15535,WD0308-565,2019-11-11,273.024,/grp/hst/cos2/cosmo/15535/ldv060dlq_x1d.fits.gz
1246,ldv060dgq,G140L,1280,FUVB,3,4,15535,WD0308-565,2019-11-11,328.0,/grp/hst/cos2/cosmo/15535/ldv060dgq_x1d.fits.gz
1247,ldv060dbq,G130M,1291,FUVA,3,4,15535,WD0308-565,2019-11-11,233.024,/grp/hst/cos2/cosmo/15535/ldv060dbq_x1d.fits.gz
1248,ldv060d5s,G130M,1222,FUVA,3,4,15535,WD0308-565,2019-11-11,254.016,/grp/hst/cos2/cosmo/15535/ldv060d5s_x1d.fits.gz
1249,ldv060d5s,G130M,1222,FUVB,3,4,15535,WD0308-565,2019-11-11,254.016,/grp/hst/cos2/cosmo/15535/ldv060d5s_x1d.fits.gz
1250,ldv060dgq,G140L,1280,FUVA,3,4,15535,WD0308-565,2019-11-11,328.0,/grp/hst/cos2/cosmo/15535/ldv060dgq_x1d.fits.gz
1251,ldv060dzq,G140L,1105,FUVA,3,4,15535,WD0308-565,2019-11-11,327.04,/grp/hst/cos2/cosmo/15535/ldv060dzq_x1d.fits.gz
1252,ldv060d2s,G130M,1055,FUVB,3,2,15535,WD0308-565,2019-11-11,363.008,/grp/hst/cos2/cosmo/15535/ldv060d2s_x1d.fits.gz
1253,ldv060d2s,G130M,1055,FUVA,3,2,15535,WD0308-565,2019-11-11,363.008,/grp/hst/cos2/cosmo/15535/ldv060d2s_x1d.fits.gz
1254,ldv060dbq,G130M,1291,FUVB,3,4,15535,WD0308-565,2019-11-11,233.024,/grp/hst/cos2/cosmo/15535/ldv060dbq_x1d.fits.gz
1255,ldv060dxq,G140L,800,FUVA,3,4,15535,WD0308-565,2019-11-11,363.04,/grp/hst/cos2/cosmo/15535/ldv060dxq_x1d.fits.gz
1256,ldv060djq,G160M,1533,FUVB,3,4,15535,WD0308-565,2019-11-11,222.016,/grp/hst/cos2/cosmo/15535/ldv060djq_x1d.fits.gz
1257,ldv060e2q,G130M,1327,FUVA,3,4,15535,WD0308-565,2019-11-11,278.016,/grp/hst/cos2/cosmo/15535/ldv060e2q_x1d.fits.gz
1258,ldv060dqq,G160M,1623,FUVB,3,4,15535,WD0308-565,2019-11-11,369.024,/grp/hst/cos2/cosmo/15535/ldv060dqq_x1d.fits.gz
1259,le5g02c1q,G160M,1577,FUVA,3,4,15773,GD71,2019-12-30,132.032,/grp/hst/cos2/cosmo/15773/le5g02c1q_x1d.fits.gz
1260,le5g02bzq,G160M,1533,FUVA,3,4,15773,GD71,2019-12-30,103.008,/grp/hst/cos2/cosmo/15773/le5g02bzq_x1d.fits.gz
1261,le5g02c7q,G160M,1623,FUVA,3,4,15773,GD71,2019-12-30,172.0,/grp/hst/cos2/cosmo/15773/le5g02c7q_x1d.fits.gz
